Date,AAPL,MSFT,GOOGL,^GSPC,BRK-A,AMZN
2018-08-27 00:00:00-04:00,52.047054290771484,103.43690490722656,62.813499450683594,2896.739990234375,316200.0,96.38400268554688
2018-08-28 00:00:00-04:00,52.46736145019531,104.05978393554688,62.292999267578125,2897.52001953125,317124.0,96.64099884033203
2018-08-29 00:00:00-04:00,53.25066375732422,105.72079467773438,63.23249816894531,2914.0400390625,317505.0,99.90499877929688
2018-08-30 00:00:00-04:00,53.740234375,105.65473175048828,62.72200012207031,2901.1298828125,317000.0,100.11900329589844
2018-08-31 00:00:00-04:00,54.36115264892578,106.01338195800781,61.59000015258789,2901.52001953125,315800.0,100.635498046875
2018-09-04 00:00:00-04:00,54.53548049926758,105.42823791503906,60.56549835205078,2896.719970703125,317250.0,101.97550201416016
2018-09-05 00:00:00-04:00,54.179649353027344,102.38932037353516,59.95500183105469,2888.60009765625,319920.0,99.74099731445312
2018-09-06 00:00:00-04:00,53.27932357788086,102.62523651123047,59.199501037597656,2878.050048828125,320035.0,97.91549682617188
2018-09-07 00:00:00-04:00,52.84946060180664,102.12504577636719,58.87950134277344,2871.679931640625,321700.0,97.60350036621094
2018-09-10 00:00:00-04:00,52.14018630981445,103.229248046875,58.75299835205078,2877.1298828125,322560.0,96.95050048828125
2018-09-11 00:00:00-04:00,53.45843505859375,104.98466491699219,59.4995002746582,2887.889892578125,323242.0,99.35749816894531
2018-09-12 00:00:00-04:00,52.794532775878906,105.42823791503906,58.58000183105469,2888.919921875,322340.0,99.5
2018-09-13 00:00:00-04:00,54.069801330566406,106.5607681274414,59.106998443603516,2904.179931640625,321575.0,99.49349975585938
2018-09-14 00:00:00-04:00,53.4560546875,106.99490356445312,58.89899826049805,2904.97998046875,324999.0,98.5094985961914
2018-09-17 00:00:00-04:00,52.03272247314453,105.83406066894531,57.99150085449219,2888.800048828125,324575.0,95.40149688720703
2018-09-18 00:00:00-04:00,52.11870574951172,106.84391021728516,58.355499267578125,2904.31005859375,327436.0,97.05249786376953
2018-09-19 00:00:00-04:00,52.14973831176758,105.4188232421875,58.7135009765625,2907.949951171875,332000.0,96.32099914550781
2018-09-20 00:00:00-04:00,52.54615783691406,107.18364715576172,59.57849884033203,2930.75,333415.0,97.21499633789062
2018-09-21 00:00:00-04:00,51.98017883300781,107.83484649658203,58.60599899291992,2929.669921875,331336.0,95.75050354003906
2018-09-24 00:00:00-04:00,52.7276611328125,108.22179412841797,58.97800064086914,2919.3701171875,327840.0,96.71800231933594
2018-09-25 00:00:00-04:00,53.0620002746582,108.01416015625,59.69449996948242,2915.56005859375,328500.0,98.72750091552734
2018-09-26 00:00:00-04:00,52.63929748535156,107.57058715820312,59.702999114990234,2905.969970703125,324286.0,98.74250030517578
2018-09-27 00:00:00-04:00,53.721126556396484,107.97640991210938,60.36800003051758,2914.0,324731.0,100.64900207519531
2018-09-28 00:00:00-04:00,53.909793853759766,107.93866729736328,60.354000091552734,2913.97998046875,320000.0,100.1500015258789
